,Mevsimlik Ürünler Hariç TÜFE,TÜFE B,TÜFE C,TÜFE D,TÜFE E,TÜFE F,Mallar,Enerji,Gıda ve alkolsüz içecekler,Taze meyve ve sebze,İşlenmemiş gıda,Diğer işlenmemiş gıda,İşlenmiş Gıda,Ekmek ve tahıllar,Diğer işlenmiş gıda,Enerji ve gıda dışı mallar,Temel mallar,Giyim ve ayakkabı,Dayanıklı Mallar (altın hariç),Diğer Temel Mallar,"Alkollü içecekler, tütün ve altın",Hizmet,Kira,Lokanta ve oteller,Ulaştırma hizmetleri,Haberleşme hizmetleri,Diğer hizmetler,TÜFE
2025-06-21,116.7610419477993,115.80679634550981,116.30502800982178,116.70334142018672,115.72229272799662,114.60923817303924,113.85100349357931,122.32584391656736,111.87198053049283,98.74909468420677,108.78061872846287,117.8156211528389,114.10687564437069,118.33648864716605,113.11149404622067,112.67521665742774,112.46343982284066,114.26726029954003,109.88901790980748,115.95727719905237,114.13607968438546,121.1094007007247,126.90742720328647,119.85375051471543,140.98376319008804,93.1122380775861,124.79553620052968,115.65097756603
2025-06-22,116.73373973882673,115.76979758428645,116.2735587630789,116.67087334778876,115.63682596774446,114.50623009208671,113.741506853308,122.32178914981388,111.64634211304003,98.56554362130697,108.32014549155397,117.10573491522362,114.05101068734761,118.54732303029016,112.99286504547875,112.62373037153192,112.40296804587341,114.05650914541131,109.90688769482237,115.89256020790543,114.14657643695978,121.11420264115624,126.90742720328647,119.76628460860628,141.6689803039489,93.1122380775861,124.79308347027937,115.56982526623926
2025-06-23,116.76525944888293,115.8659263648252,116.44152557392495,116.77150575676826,115.73098537213505,114.60214378927883,113.8032111738466,122.45066516066719,111.58016734974088,99.01358347088183,108.36850341023724,116.79411490845375,113.902034703184,118.94296015986683,112.7157218102759,112.76516368041936,112.55951523827487,114.40612871051047,109.93855672339494,116.10560877173384,114.1837522917095,121.29645107208366,127.28489845199398,120.09228687669422,140.7174623124473,93.1122380775861,124.79468136853914,115.66142272531714
2025-06-24,116.81604374757862,115.95106050844464,116.56469545505398,116.76962035172967,115.76473593194541,114.63798853000819,113.74656804839675,121.90305412132051,111.67422263155429,98.89512488717511,108.65440582816622,117.44420950834666,113.85739440208809,118.9403615380032,112.6611875747147,112.74802460824293,112.53815363228644,114.25716298135062,109.92485056462048,116.20466738296464,114.19574078458562,121.60037513504729,127.76170000000012,120.1624603707338,143.20846676671545,93.1122380775861,124.79459133267835,115.69419699604644
2025-06-25,116.80395707639629,115.99220251735635,116.53825127236618,116.80513899961188,115.70189162043033,114.5585866578993,113.66009966627836,121.90330698913313,111.51353252458505,98.0682532913691,107.89556793019456,116.7466469083418,114.12913429234858,118.97451725606258,112.98883965194462,112.69236148895618,112.49047476026,114.02781380439139,109.9298601688521,116.24038396558306,114.08500133155616,121.60048751089515,127.76170000000003,120.1624603707338,143.20846676671545,93.1122380775861,124.79523308918252,115.62919722840164
2025-06-26,116.77188770472,116.13017839483892,116.64538167100697,116.67410499576327,115.5899195987954,114.44592930643353,113.3802010756985,120.08523150565658,111.66430766762608,97.73939196136722,107.91847409285967,117.0863763308667,114.3723521120349,118.29348270485218,113.44956763188176,112.56913124815267,112.3353683886612,113.44989218318572,109.89052144369053,116.29382013790665,114.18165661795008,122.03557684635284,127.78072577646704,120.54548322356368,144.14118703987765,93.1122380775861,126.1916552715332,115.52660496210454
2025-06-27,116.82761207623756,116.23732851441044,116.77467120575832,116.7655400825938,115.61346415591028,114.47273488800018,113.3378200658624,120.07811291870969,111.49096856222344,96.77806484667722,107.46164093916961,117.08392120992704,114.40396457940346,118.2675899250352,113.49471317303457,112.61926427748625,112.39616666341017,113.90001121649598,109.86672184840857,116.116246087142,114.15821945377716,122.25052302182273,127.78072577646704,120.94362498763599,145.54667492041776,93.1122380775861,126.19151190546955,115.54803724995224
2025-06-28,116.76343925413259,116.09688916999926,116.77951910033136,116.67986350149685,115.52723721915979,114.37430635567655,113.22247028411569,120.33587001667719,111.08393432608172,96.41932221041444,107.37151981290427,117.23573700006237,113.76781851289579,118.30996377604811,112.69888671982675,112.61450830002482,112.40944360505584,113.84135628650128,109.86093471289448,116.24666417502621,114.02907015046856,122.24482936909948,127.8297509406182,120.55366137279664,147.76345220710263,93.1122380775861,126.19172689443894,115.45988055002437
2025-06-29,116.8010893639773,116.1368809866992,116.83879492539043,116.71381070826072,115.48740304373206,114.3288263565229,113.1400064353862,120.33190966539927,110.83318742876244,95.28511377044111,106.80962561488454,117.18930391649972,113.7420150633396,118.30784152497895,112.66751022394679,112.64016979060759,112.43678296962565,113.85607541113825,109.8842542093556,116.29597806594562,114.04315745695084,122.34404561753293,127.92102130181672,120.67510128222253,148.29433007044108,93.1122380775861,126.19165956208646,115.42247065122922
2025-06-30,116.9257303738964,116.33516070458926,117.07688430622736,116.89281432190873,115.72760147660843,114.59220465322103,113.3131823149017,120.39002706006873,111.15190900722752,96.85903458695847,107.48282445734841,117.05125760983576,113.80446786576833,118.29968421513527,112.74658015100444,112.73511387839264,112.54764305998283,114.0111554273887,109.93345211890853,116.48943580305865,114.0283109732608,122.7412506814968,128.72589743961208,121.83607460916141,143.3143248335637,93.1122380775861,126.19281442024722,115.65120242166265
2025-07-01,117.49923134107691,116.95899781782947,117.38197754150946,117.43083971680183,116.27611586853713,115.02723202184583,113.88217406729342,120.38990148603345,112.4064823534652,97.60945855640091,108.10555657015372,117.5589826480231,115.51582983002456,119.55702163370894,114.56479058522285,112.9443975964059,112.73504471139638,114.19031174831485,110.06783571121586,116.79736586341164,114.38853991675784,123.19353153918036,128.9224164794186,121.74815303635137,142.2712885611498,93.1122380775861,128.92006082507748,116.19125161573852
2025-07-02,118.08514716055939,116.96973997811875,117.3658458298368,118.06376179672854,116.87818625175697,115.07845213346933,114.61819510078271,124.92470005847201,112.62696481604992,97.94490547659744,108.48932747183268,117.9862770749335,115.61826317443592,119.3497301443735,114.74011343508018,112.85848731737914,112.68257262793814,114.41771592043126,109.9575419299611,116.56722306730796,114.07196879283966,123.22284787693052,128.9224164794186,121.84417695980468,142.17937393754588,93.1122380775861,128.9212588734378,116.752020442314
2025-07-03,118.17769275306942,117.05291099689562,117.47324501907025,118.13405992631525,116.9864432689922,115.19046575422043,114.67596042176112,124.9142684471331,112.7853830627014,98.58770156794193,108.86617281250007,118.12359094794634,115.61876989975266,119.43557244745647,114.72053759877247,112.85846542335796,112.68048348479094,114.28418772031223,110.0347023238387,116.53881457545589,114.08620704120663,123.46717552607655,129.09605553014637,122.30679891208342,142.67017976669763,93.1122380775861,128.92726608126193,116.856050433579
2025-07-04,118.7943960227854,117.40260704232433,117.968651335042,118.70476452422116,117.44733285295936,115.70281061197952,115.2614938498444,126.8709838247781,112.56715011524447,97.93427654076638,108.55003671661511,118.11123783642958,115.47131587824069,119.40634360438253,114.54526089774417,113.63757571918306,113.43129645878993,114.48991425200836,111.36910503248721,116.64334714095536,115.06051579345576,123.64316479025206,129.57146959786664,122.4538537495654,142.22096115800218,93.1122380775861,128.92990269300725,117.34002302729075
2025-07-05,118.78250060247612,117.3587209365351,117.93859439275431,118.66560986728872,117.46217900100037,115.80590040311826,115.42697141649968,126.8615014997336,112.68085035092442,99.20154407799387,108.94698009063701,117.72431418387957,115.38024593609667,119.37670283111348,114.4397344404893,113.90085055430833,113.48372514721108,114.85103244764011,111.3386729806813,116.5400273170034,116.77823365440592,123.50994954668877,129.77279426819112,121.86503357104542,142.45888052441666,93.1122380775861,128.93051431652233,117.43142923925475
2025-07-06,118.9182345120937,117.46441379763073,117.96319905572442,118.75625352815803,117.55166406595194,115.88692120181943,115.55781898168154,126.85776712180652,112.93687933657748,98.9229548631139,109.02826719842061,118.1297278584138,115.76260428532785,120.3251762996185,114.68886533562782,113.97595674313992,113.51506875236907,114.90692348962061,111.37919037352287,116.52577413666536,117.15521960538273,123.52612634382929,129.94717708310696,121.88301690142873,141.62133421912674,93.1122380775861,128.93059445223255,117.53384016705624
2025-07-07,118.93277055808015,117.53536436604503,118.13839163317921,118.82476794903454,117.59222732502025,115.96081894894094,115.63077987571756,126.91100373234187,112.7056650580824,99.04554159524248,108.87105449109222,117.72051070961871,115.47789068827642,119.4737320164753,114.53752405790433,114.2967349781317,113.8784103332632,115.0863567650174,111.78252065937997,117.00166352484473,117.18239056999629,123.4660157367813,130.21255929018673,121.88370924836151,138.91577223157003,93.1122380775861,128.93198931798108,117.57380131681022
2025-07-08,118.97643706904695,117.5360492813786,118.14340448297034,118.82097677090516,117.64757705571394,116.0385802578995,115.6855089813252,126.87914163242625,112.8963055618592,99.72798794381617,109.34487163563931,118.00642366773707,115.46380908854333,119.087970748578,114.61091218692725,114.27165333539006,113.78037157217499,114.97041332656143,111.78330216177379,116.71457779199974,117.66057623198036,123.59990714433681,130.35224117099668,121.87964293734642,140.66359421595473,93.1122380775861,128.93101711234382,117.64816149067644
2025-07-09,119.14889855948022,117.49005940030398,118.08682472652623,118.83382145782711,117.67063536223495,116.22652627855874,115.83089394979476,127.26095550425332,112.93058324578344,100.58155101580917,109.44019915588714,117.41883800170908,115.45395089008284,119.0562449964728,114.60620021827076,114.42860219111557,113.5166675222028,114.28327286140208,111.79531059137533,116.32308930656009,120.71924131325174,123.80236147770496,130.4211455229736,121.81319339683567,144.56214827508518,93.1122380775861,128.92455072762397,117.80769880906804
2025-07-10,119.26520440244317,117.50677359192218,118.14025760344201,118.84814685272889,117.73411993284302,116.29378347653177,115.7940883308649,127.26030003998699,113.04016233241347,101.47734924829237,109.85152270182441,117.39381409453947,115.34538429822825,118.96624272633024,114.49326476708977,114.2638948227945,113.32600264253016,113.51584716128117,111.76944062855063,116.40240796444775,120.73359209677814,124.16106825140086,130.4281459317603,122.36768219846407,147.59862927062557,93.1122380775861,128.92570489487895,117.86897435485577
2025-07-11,119.255527891108,117.5470886049587,118.20774777963439,118.88452973737287,117.72489052189137,116.28412991653018,115.71227346893802,127.27202337060822,112.87045185073056,100.99904817276845,109.51955122015163,117.19363597042337,115.29298014924726,118.9886798294258,114.42324775256995,114.22152899873218,113.27522110340198,113.58102109816853,111.67990400912554,116.30919605012525,120.74927892521224,124.37647157484787,130.6370049693558,122.95587625321569,146.50419457551814,93.1122380775861,128.92841650804178,117.8608651626884
2025-07-12,119.21637816568759,117.52661840706595,118.18298864651186,118.86682686877057,117.50485460365212,116.0470692756419,115.46560768487872,127.27167525223865,112.17401249156904,98.40378236509218,107.8678533659736,116.39177296784014,115.28714340463587,119.21483270117915,114.36281542322334,114.2520231189476,113.30166318504172,113.51932518382536,111.69100338866572,116.46228085809258,120.80772451306892,124.2876791029154,130.95533538953111,122.5673261703894,145.55559647394045,93.1122380775861,128.92893272996042,117.65334960152973
2025-07-13,119.2236790319409,117.53198777019516,118.16910914842667,118.87020133373493,117.52454366041738,116.06783439772629,115.52019877377428,127.26253911374448,112.27194624630424,98.5113354252509,108.00298070691267,116.55173538793584,115.35818811519002,119.28638063197232,114.43374170777369,114.29286582329004,113.34383424884494,113.61917688289533,111.70260833013485,116.50712816326529,120.83940402812031,124.20370156835686,130.89830954690277,122.70295635801347,143.38944012788275,93.1122380775861,128.92915202827274,117.67357774191818
2025-07-14,119.18193073211442,117.56781413839624,118.18163244288048,118.91172504904601,117.58567398820509,116.13313864953709,115.6432733219211,127.33979259798053,112.42274842230448,100.13201563438517,108.20284289697328,115.47192220760466,115.47352243180272,119.28638063197232,114.5762183790925,114.40878263539567,113.48114753048291,113.7751511322408,111.76597071925451,116.78028121990921,120.80772532389766,124.06015982477317,130.8694693206156,122.53663486629121,141.94742195080215,93.1122380775861,128.93091889195435,117.73053543276008
2025-07-15,119.23595571819408,117.5716006604929,118.13693648398156,118.91619817147438,117.67154073913123,116.23248608122077,115.73296352819337,127.34857159658634,112.79864116235458,100.80968993518306,108.86463216751436,116.11940445099333,115.64272672838129,119.36617699913326,114.76646360958442,114.2975346314772,113.35338422504812,113.54535602536076,111.72097310150856,116.58732148361855,120.81040193034248,124.11934967345653,131.064071586422,122.59495970650288,141.53759345215119,93.1122380775861,128.93049816678598,117.81266200600228
2025-07-16,119.35394130693517,117.67185962912235,118.27144290067,119.00134271461543,117.72642878870286,116.2924834695399,115.76868693046735,127.3389290537906,112.7222119999212,99.78960413524713,108.70543225549898,116.73557087914304,115.62613654813732,119.1942264926769,114.78643535821953,114.43697627004805,113.51106408864169,113.7235816169937,111.8711665063692,116.73878868750772,120.8240340172455,124.2248748797584,131.2028265077589,122.8175992500694,141.23274750049612,93.1122380775861,128.92998040728722,117.86569521288952
2025-07-17,119.62117935736406,117.88168672620122,118.42390841204273,119.19499550912352,117.94912502842534,116.5038774797054,115.957189712123,127.43114795595955,113.13726027096982,100.00769391864159,109.13363320676845,117.35301076387509,116.03167610987198,120.576357733316,114.96214741908231,114.47687288616818,113.5169731907449,113.49602607289101,111.91906703142587,116.90605645347797,121.09838074544854,124.56062698409741,131.38457408272538,122.90858980439216,144.07163715659257,93.1122380775861,129.48659289809467,118.090713626778
2025-07-18,119.59743750091798,117.87758094126346,118.46431264152662,119.19534184137241,117.95238426514356,116.52718843621693,115.92857147152822,127.4594148475904,113.05675125009226,100.60796985963347,109.15750348285594,116.85773494044076,115.87570624173146,120.1383618600127,114.87254851574478,114.4710051042814,113.50046142521236,113.35013796973317,111.94573370398855,116.93701709814098,121.16593649072831,124.67221157931101,131.44387654150586,123.12986711878395,144.35525429288148,93.1122380775861,129.48659289809467,118.09686359494016
2025-07-19,119.56677036607002,117.85753187373369,118.54109841319645,119.182879594645,117.83696033984398,116.39915195635893,115.73306676410051,127.49453182482617,112.499231357526,100.09534024342092,108.3135464961671,115.71536431467685,115.52526559225714,120.20611878564208,114.4236907840518,114.48809290473991,113.51924630398027,113.37225724657615,111.95826456528684,116.96541056737459,121.17131763327588,124.8215345133062,131.6088818099342,123.1387525541513,145.58476981609505,93.38206788282022,129.49137144369294,117.98687099112324
2025-07-20,119.58144851500694,117.87307489207235,118.54530078110041,119.19564272551699,117.85151039882358,116.41604700406499,115.74395815021218,127.48986144938286,112.54212068531828,100.20568544161543,108.3407404457941,115.66766717805588,115.57950186881129,120.20611878564208,114.49069082684142,114.47863068712657,113.50581489221732,113.32037305685078,111.96299619719662,116.95485946021024,121.18923541211588,124.84779006477532,131.55399993314236,123.4286667544388,144.46376861177546,93.38206788282022,129.49073914986238,118.0015724607146
2025-07-21,119.58936938383044,117.92897867556955,118.53514917825072,119.24643635568168,117.97738012195148,116.56574057631309,115.96372474983195,127.50860777854699,112.981089988251,101.76038687583437,108.99783126595639,115.51631512968004,115.86078056666257,120.25534735954969,114.82657934905941,114.58956232419436,113.63055598694878,113.548304176673,112.01822045937584,117.11564322841171,121.2049076873066,124.66893875729374,131.6435717384634,123.58495077344284,139.49657619515412,93.38206788282022,129.49237007002185,118.1224877744209
2025-07-22,119.65215595573171,117.96600152935413,118.54346669577059,119.27951572178986,118.14780974349017,116.74461335500727,116.17324538097776,127.51695635316293,113.5387261553045,103.11615929180547,110.14011957763094,116.4663266356194,115.99574339264238,120.48379125789884,114.93954268261517,114.58797855315505,113.61546207078345,113.56298368590132,112.0085952091227,117.0571665880464,121.29651858291658,124.70653511657832,131.65221337893936,123.67397029305994,139.57434300473162,93.38206788282022,129.48857591992373,118.28937375456267
2025-07-23,119.69244625445961,118.06395481124004,118.62438936276642,119.36391302560907,118.19564534853616,116.80115546318612,116.20963680186088,127.51634006126503,113.54082404230348,102.89630803826284,109.92925304508339,116.26355229082064,116.15180356912866,120.82596628245396,115.05180327394136,114.66358243152995,113.6923848465418,113.73707577634475,112.0585067287233,117.08701878158809,121.3630245425906,124.79246013345993,131.55287630822187,123.68216062742246,142.02544159319362,93.23764176087317,129.48942173896586,118.33804876805654
2025-07-24,119.78642592659631,118.16373412635514,118.73084583512124,119.45429296946023,118.26917946205816,116.868981185815,116.19633764182822,127.54777373471892,113.566353191855,102.86687385412571,109.88358995328029,116.20327245489572,116.22880103670268,120.82570571431278,115.14698236404425,114.60496796996543,113.62886040292337,113.6231535210792,111.99212367650249,117.08344810407102,121.3382797498197,125.1114983899434,131.68127491996074,124.01905427534804,144.8197225051672,93.23764176087317,129.56177121942258,118.4071643224522
2025-07-25,119.93268094612382,118.28076207523645,118.93104007614073,119.59314271793029,118.33397345075048,116.93728356613566,116.29787332494536,127.823474519604,113.2769010464502,102.4711202882329,109.42438248694103,115.68691453546077,116.06207323144544,120.7947121631343,114.94831135768109,114.96038843980214,114.03706545770439,113.27263212936494,112.98411268290356,117.07358054621116,121.32958556713128,125.05154983990697,131.61142336041814,124.29161780354772,142.2669059396117,93.23764176087317,129.56189164255517,118.45911319727377
2025-07-26,120.11422544383717,118.53272362900043,119.2937871392424,119.81970717957381,118.47749606395766,117.10124339851883,116.50486582306635,127.89076621529166,113.01742572626014,102.5662623805126,108.98032015685978,114.75721181397209,115.93604479742046,120.52427744181205,114.8562669692267,115.58289286003688,114.75305977086563,112.86078648460825,114.63641340888857,117.02375382761795,121.3071850418526,124.97251830553326,131.7474315935098,123.97428256725914,142.08919705433235,93.23764176087317,129.56444521424038,118.61431763028584
2025-07-27,119.99858713242173,118.35856219064922,119.07195776498901,119.67090670187106,118.32608914118433,116.93397835874396,116.34767712830208,127.90101191226992,112.93946909011842,102.26960307665532,108.81047063065479,114.70157490824914,115.92452198046733,120.52427744181205,114.84203241482942,115.30855485055804,114.43994380848196,112.51357885600618,114.18150509352591,117.04586527486993,121.30034218957584,124.8648538989213,131.85829474177518,123.84449693516397,140.2690558076016,93.23764176087317,129.5641995129862,118.48366066916324
2025-07-28,120.00083003396416,118.44014994035409,119.15246795196455,119.74444081940841,118.40575909784116,117.0185508234563,116.50391011584688,127.92403929205841,113.04060324598017,102.43653312910422,108.9335563680163,114.78517178117067,116.00978627528485,120.63461509404127,114.92139603775215,115.55168957305452,114.71699226327873,113.23760672877098,114.2467483249312,117.29085694145041,121.30953575547618,124.69956910718545,131.76774272511983,123.74109524092933,138.3569595042834,93.23764176087317,129.56554574122828,118.53618424556804
2025-07-29,120.19397924065875,118.49679942857682,119.19794318375007,119.79126084659374,118.50139386919953,117.21603516783344,116.67838065966076,127.90921582715178,113.28066949137292,102.87247238677277,109.37459299671113,115.23079941312453,116.10456130067837,120.63149416282316,115.0392095382213,115.73544337274605,114.68271320695781,112.93752326205876,114.2904521587548,117.37671215116659,122.99730739843945,124.84478676452801,132.00150377666665,123.73450798954069,139.78464027960393,93.23764176087317,129.564446379968,118.71751997517477
2025-07-30,120.35110122004272,118.50906081310649,119.15240349993755,119.80268612118945,118.48856858026497,117.28271437760566,116.71874919218288,127.91539760610684,113.32486674014724,103.02959691961102,109.19017632024176,114.73876989133826,116.31403462427379,120.73226746736147,115.27426392528902,115.78385235757662,114.48254376541033,112.18149818714889,114.29973584532843,117.33006404503452,124.76044138188958,124.99263037666081,132.2527084747406,123.67213051164396,141.5312684209328,93.23764176087317,129.5640362246436,118.77054812045547
2025-07-31,120.6404666105266,118.78104703421377,119.41322013635931,120.0362793875382,118.72802735141816,117.50882599540017,116.83322175667833,127.90821716227609,113.62273790718044,102.84744100075864,109.47113804891218,115.43684362110447,116.62413044296396,121.8719395490632,115.38913031142403,115.79218629732296,114.48293932129683,112.09342344302831,114.36188900026325,117.29501341193931,124.82353528392012,125.57913520936012,132.3309493890096,124.5154261110228,147.1248795494468,93.23176582056408,129.38981214904692,119.00207763566318
2025-08-01,120.9354870103428,119.04850176687361,119.49909025398745,120.27098544983566,118.9811692085734,117.77738387087209,117.11441137896212,127.93754651115844,114.29850975549844,103.4179404960239,109.85472733323816,115.65209016892034,117.51113521270744,122.31507493262322,116.38059367317045,115.84181787054824,114.54065000272486,111.81300265252386,114.38062759342745,117.79667114019742,124.81743616078688,125.7002221226691,132.60726812790878,124.7752341274554,146.0626031279462,93.23176582056408,129.38808834912788,119.24356417793368
2025-08-02,120.9818427300436,119.1102720652834,119.55924390893068,120.32425506079423,118.97662579311373,117.76672265966911,117.10001611852114,127.93750576688191,114.16400996548616,102.34180312923795,109.44111229318243,115.83518314668949,117.5784213502179,122.59507389836219,116.39782075450503,115.9180980118061,114.60549837464225,111.96618351547048,114.44426287558483,117.76955045973266,124.97257407322024,125.75450446373792,132.8063483004351,124.75293035569595,146.00247337740598,93.2704522432862,129.38512394493,119.24619993667612
2025-08-03,121.06313269953885,119.14325966947476,119.59018316423895,120.35454644579464,119.00400647180118,117.795936374998,117.1114747691876,127.95088835436594,114.19005933914018,102.31747672918505,109.44789748614728,115.8699893379694,117.61839773276071,122.61366743639573,116.44282929718315,115.91735243352778,114.60297736602276,111.86863605875772,114.47160732939854,117.80579334629375,124.98407563494392,125.82728984372702,132.89617222542904,124.88196093776708,145.98973467551772,93.2704522432862,129.3851831260347,119.27286670004004
2025-08-04,121.21263869771596,119.17109962102039,119.58349979842102,120.3834516888617,119.08128678017192,117.97229641150508,117.36840148350468,127.98647435940168,114.45063510484714,102.63205323152746,109.86746858570696,116.38412497590025,117.7640280739226,122.61366743639573,116.62273174825891,116.24311547426299,114.72038690996463,111.65622306356013,114.6646340379783,118.11682760900257,126.74708709142888,125.66541321986932,132.9972380784737,124.92655036375844,142.02596429368484,93.2704522432862,129.3865768266587,119.4259364430924
2025-08-05,121.42926147587872,119.31757123552593,119.71343566303615,120.54495073146803,119.41341986393907,118.27941153048307,117.67780453032228,128.24221490128957,115.21436619564278,105.26614488887057,111.4069687414562,116.93776926099892,117.96691814907781,122.837276797689,116.82074582267006,116.20930760039457,114.68244712901951,111.34874179183747,114.80181684649159,117.99835514376399,126.7417816280855,126.00529797222067,133.493285100634,125.21966956665257,143.305132446817,93.41046925828203,129.3858081266123,119.74289849750892
2025-08-06,121.51093313027967,119.39059707854173,119.76266503433965,120.60548278487305,119.36213777139822,118.19764195598512,117.54212729849095,128.22439466069403,114.95038094863052,103.48829278410628,110.56451557262587,116.93779342827797,118.12113536906801,122.86674125528104,117.00432189982465,116.13727359552357,114.60248563173084,110.88232872914406,114.85231455092267,118.05706927293211,126.72443245497176,126.21609621836657,133.70362501265,125.43677610594901,144.61547479306682,93.41046925828203,129.384255646425,119.69314200813636
2025-08-07,121.63804015510364,119.5735241769297,119.94963000733897,120.6903838367556,119.34170880925745,118.16606259518282,117.37289798772032,127.6945450360585,114.7272601142912,101.94401577089243,109.7987957543464,116.87328970764372,118.29028560995742,123.37240686610714,117.09427784882297,116.12768884202985,114.59300517272929,110.61043909212391,114.95212248085336,118.0981315055829,126.7141282650591,126.64874006760674,134.428512306322,125.48996678568882,147.8776141937615,93.28311440060828,129.56150992929264,119.67316824952216
2025-08-08,121.76148108386087,119.61452238519334,119.92703835187358,120.72587889424702,119.51729032344858,118.35244289906633,117.58065505755958,127.69552818798205,115.36656995136369,103.43666378396216,110.96559668700264,117.74661288472427,118.54824659573715,123.52635692677319,117.37671638391905,116.05993250927425,114.51266421846411,110.22350682816025,115.02930016394416,118.01399522018882,126.7331822215752,126.69837092547913,134.53256586844745,125.64764635012097,147.14982641126818,93.28311440060828,129.561821417862,119.8417123810787
2025-08-09,121.84353896792325,119.59488621107575,119.90433114074828,120.70850904245479,119.5269349947843,118.36063160800786,117.583317023652,127.69237112179512,115.44550733902152,102.87818705908498,111.16638988572592,118.63125088810753,118.53908851796977,123.52635692677319,117.36540307774703,116.00394021323632,114.44773046876992,109.94709616287652,115.05211140946182,117.99049165526971,126.73886918842332,126.72847313037066,134.6019661190222,125.7898301030101,146.36304726083551,93.28311440060828,129.56096956118742,119.85117911645708
2025-08-10,121.89242698341299,119.64212524114348,119.9641581674521,120.75002152881255,119.54410857555783,118.38076640675891,117.5352836379522,127.69797073861179,115.38294129066172,102.73290799285067,111.01134699099052,118.46741409388198,118.54337845908877,123.52635692677319,117.37070259786158,115.95005995636168,114.38388547807135,109.78224353898011,115.06816979167314,117.86638494850226,126.75372690869916,126.94296703809279,134.71134527626967,126.4081426338761,145.62925074785045,93.28311440060828,129.56490892041057,119.86824857756828
2025-08-11,121.82400933515234,119.80066121655214,120.10764580566345,120.8824892502465,119.55218656076586,118.39363287353352,117.4448215363003,127.66695663722436,115.13883313232112,103.76471222005085,110.13927192707717,115.88058921378499,118.7532579795826,123.76622682108123,117.57352429386967,115.96228130324364,114.39949832854167,109.78339306562523,115.09171372025861,117.88076487487854,126.74255324069388,127.24637763216909,134.6620051893185,127.7161874380209,141.50497328761605,93.96102852468276,129.56506886350508,119.87546102029916
2025-08-12,121.78629922559385,119.6851437166151,119.92391403848681,120.78775616264204,119.53491225968976,118.37349837526426,117.4669995913086,127.70256882006593,115.42959564372552,104.30962811678225,110.67007811248351,116.39868733255385,118.87048129742126,123.67736947168751,117.73924587946046,115.76692903877914,114.18235936814052,109.34502292232344,114.91765426523776,117.80960099430894,126.69748832298008,127.10442561831204,135.42112669041202,126.28958168951736,143.29211413084334,94.2650613526595,129.56540273212067,119.85693727020694
2025-08-13,122.17619655998263,119.94659602804455,120.24340751128915,121.00759874577804,119.80705619949082,118.67928093111574,117.55851632381469,127.66146434341468,115.73587900135011,103.79586796979902,111.31229437447696,118.08204645694283,118.93390249440469,123.67357691545422,117.81848491439985,115.73096482066639,114.14172078012538,109.12191052260675,114.94258867424648,117.82607098389119,126.69376849164364,127.87430798078594,135.8161922173812,127.94718279825719,144.4520071752392,94.2650613526595,129.56618001562947,120.11667854467964
2025-08-14,122.27307863682844,120.03465716128022,120.38187640295598,121.08641862971564,119.89080175462057,118.77123942220472,117.57884352432954,127.68232958712784,115.73693246446658,102.97676458235635,111.43089284151318,119.04519640899586,118.84997698328775,123.39276529251718,117.7808938581154,115.76641529339221,114.18147118680403,109.19715473842655,114.94504777654365,117.90640929152124,126.69955748348929,128.13623632991684,135.9844762648074,127.95089295174382,147.98228940798165,94.2650613526595,129.69289934378997,120.19691922071428
2025-08-15,122.57210033172653,120.3580933509349,120.78185745939057,121.36632858379957,119.989869816144,118.86945570474022,117.36452000277868,127.68927349068359,115.27772644204737,101.20049679676745,110.25036543177504,118.40122911877339,118.91224911428161,123.63402174276388,117.8010444764262,115.67474714916257,114.08719141070841,108.99344688858682,114.84971319517952,117.9314513162667,126.62590470170612,129.1543505985573,136.16161065015672,128.74569961847482,147.46377056611271,100.78893997938962,129.69175376700764,120.28822185944972
2025-08-16,122.37833191686137,120.11482147501435,120.43722411815845,121.15383162770567,119.8026831865968,118.65742454392283,117.3789722072285,127.66977526765807,115.33385738084613,101.07796103314851,110.24226882814352,118.49620340281243,119.01481325305703,123.85013926476023,117.87688537882251,115.66712150609071,114.07622193418102,108.93215386166446,114.855272587389,117.9395081871634,126.6413452389986,128.39243006215915,136.27366333383705,127.88723194023926,145.5143255858566,97.20220251796222,129.6920685484819,120.1101452225862
2025-08-17,122.42637188254048,120.15726197360624,120.49417292012704,121.19057408291265,119.84809097449998,118.71124906768107,117.41514509574388,127.67078358739239,115.37453983474197,101.20358588736286,110.34899050918322,118.58589973309702,119.0077527523848,123.7555275719068,117.8904288543381,115.71111134678432,114.12420527852257,108.91468310384403,114.92121501819695,118.01969578020069,126.65778739328658,128.46059125798368,136.24473998500451,128.3820299418533,143.66126286032465,97.20220251796222,129.69170565548535,120.15425073343332
2025-08-18,122.48745578966404,120.20022960405406,120.52819672617764,121.2382649814525,119.91893226613044,118.79489812310527,117.51578323299752,127.74809551379573,115.5156477331186,101.3339430542235,110.58363863637196,118.91447866035644,119.08123589063605,123.81194662695383,117.96792779129238,115.78718808346757,114.20159974222877,108.89715880724414,114.970218307591,118.25848123849079,126.7247742845609,128.4403747881158,136.5494598913931,128.52929336792457,140.49622813376808,97.20220251796222,129.69383005331883,120.22491873359652
